names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference
XX-C2158C12.2,0.07202707,3.245645,0.9425803658321346,1.0,0.003067484662576687,0.0006474587245063128
RP11-455F5.4,0.07202707,2.509325,0.9425803658321346,1.0,0.003067484662576687,0.0006474587245063128
SYNPO2L,0.07202707,2.3807397,0.9425803658321346,1.0,0.003067484662576687,0.0006474587245063128
LRRC39,0.07202707,2.7566314,0.9425803658321346,1.0,0.003067484662576687,0.0006474587245063128
MYCBP2-AS1,0.07202707,2.7367363,0.9425803658321346,1.0,0.003067484662576687,0.0006474587245063128
AC002331.1,0.07202707,3.0499406,0.9425803658321346,1.0,0.003067484662576687,0.0006474587245063128
AC002456.2,0.07202707,2.6426995,0.9425803658321346,1.0,0.003067484662576687,0.0006474587245063128
ZNF23,0.07202707,3.3511899,0.9425803658321346,1.0,0.003067484662576687,0.0006474587245063128
RP11-424N24.2,0.07202707,2.5986643,0.9425803658321346,1.0,0.003067484662576687,0.0006474587245063128
BTBD8,0.07202707,3.1037965,0.9425803658321346,1.0,0.003067484662576687,0.0006474587245063128
LARP6,0.07202707,2.7964242,0.9425803658321346,1.0,0.003067484662576687,0.0006474587245063128
KRT5,0.07202707,2.39796,0.9425803658321346,1.0,0.003067484662576687,0.0006474587245063128
RP11-493L12.3,0.07202707,2.5300725,0.9425803658321346,1.0,0.003067484662576687,0.0006474587245063128
RP11-513M16.7,0.07202707,2.6180127,0.9425803658321346,1.0,0.003067484662576687,0.0006474587245063128
RP11-575L7.8,0.07202707,2.7341242,0.9425803658321346,1.0,0.003067484662576687,0.0006474587245063128
CYP2S1,0.07202707,2.5648708,0.9425803658321346,1.0,0.003067484662576687,0.0006474587245063128
RHOV,0.07202707,2.5475004,0.9425803658321346,1.0,0.003067484662576687,0.0006474587245063128
RP11-996F15.2,0.07202707,2.4253454,0.9425803658321346,1.0,0.003067484662576687,0.0006474587245063128
KIAA1107,0.07202707,2.3993022,0.9425803658321346,1.0,0.003067484662576687,0.0006474587245063128
FLJ21408,0.07202707,3.2669106,0.9425803658321346,1.0,0.003067484662576687,0.0006474587245063128
RNF222,0.07202707,2.9035616,0.9425803658321346,1.0,0.003067484662576687,0.0006474587245063128
CTD-3037G24.4,0.07202707,2.3930395,0.9425803658321346,1.0,0.003067484662576687,0.0006474587245063128
PRSS8,0.07202707,2.6130335,0.9425803658321346,1.0,0.003067484662576687,0.0006474587245063128
SFTPD-AS1,0.07202707,2.8599882,0.9425803658321346,1.0,0.003067484662576687,0.0006474587245063128
TM4SF19-AS1,0.07202707,2.8342452,0.9425803658321346,1.0,0.003067484662576687,0.0006474587245063128
RSPH1,0.07202707,2.7960691,0.9425803658321346,1.0,0.003067484662576687,0.0006474587245063128
MIR497HG,0.07202707,2.7756855,0.9425803658321346,1.0,0.003067484662576687,0.0006474587245063128
CCNB3,0.07202707,2.660331,0.9425803658321346,1.0,0.003067484662576687,0.0006474587245063128
AE000662.92,0.07202707,2.4315376,0.9425803658321346,1.0,0.003067484662576687,0.0006474587245063128
AF131216.1,0.07202707,2.670186,0.9425803658321346,1.0,0.003067484662576687,0.0006474587245063128
CTC-241N9.1,0.07202707,2.550236,0.9425803658321346,1.0,0.003067484662576687,0.0006474587245063128
LINC00882,0.07202707,2.7522688,0.9425803658321346,1.0,0.003067484662576687,0.0006474587245063128
C7orf72,0.07202707,2.596778,0.9425803658321346,1.0,0.003067484662576687,0.0006474587245063128
SMAD1,0.07202707,2.5525484,0.9425803658321346,1.0,0.003067484662576687,0.0006474587245063128
UFSP1,0.07202707,2.4868073,0.9425803658321346,1.0,0.003067484662576687,0.0006474587245063128
MRVI1,0.07202707,2.5230854,0.9425803658321346,1.0,0.003067484662576687,0.0006474587245063128
KRBOX1,0.07202707,2.5753932,0.9425803658321346,1.0,0.003067484662576687,0.0006474587245063128
DNAH12,0.07202707,2.4928474,0.9425803658321346,1.0,0.003067484662576687,0.0006474587245063128
PTPN14,0.07202707,2.7565656,0.9425803658321346,1.0,0.003067484662576687,0.0006474587245063128
TMPRSS13,0.07202707,2.5272784,0.9425803658321346,1.0,0.003067484662576687,0.0006474587245063128
RP5-991G20.2,0.07202707,2.6948557,0.9425803658321346,1.0,0.003067484662576687,0.0006474587245063128
DNAJC28,0.07202707,2.57031,0.9425803658321346,1.0,0.003067484662576687,0.0006474587245063128
RBFOX3,0.07202707,2.6283953,0.9425803658321346,1.0,0.003067484662576687,0.0006474587245063128
MT1H,0.07202707,2.7379456,0.9425803658321346,1.0,0.003067484662576687,0.0006474587245063128
USP27X-AS1,0.07202707,2.6832316,0.9425803658321346,1.0,0.003067484662576687,0.0006474587245063128
SMC2-AS1,0.07202707,2.9133515,0.9425803658321346,1.0,0.003067484662576687,0.0006474587245063128
BCAN,0.07202707,2.6611843,0.9425803658321346,1.0,0.003067484662576687,0.0006474587245063128
SLC22A18AS,0.071968004,2.3458905,0.94262736913593,1.0,0.003067484662576687,0.0006474587245063128
TNFSF11,0.071968004,2.4938943,0.94262736913593,1.0,0.003067484662576687,0.0006474587245063128
RP4-758J18.13,0.071968004,1.9945089,0.94262736913593,1.0,0.003067484662576687,0.0006474587245063128
ERICH3,0.071968004,2.408777,0.94262736913593,1.0,0.003067484662576687,0.0006474587245063128
AC002310.7,0.071968004,2.5791848,0.94262736913593,1.0,0.003067484662576687,0.0006474587245063128
CD1E,0.071968004,1.7752073,0.94262736913593,1.0,0.003067484662576687,0.0006474587245063128
ARPIN,0.071968004,2.2233033,0.94262736913593,1.0,0.003067484662576687,0.0006474587245063128
KLK11,0.071968004,1.6131064,0.94262736913593,1.0,0.003067484662576687,0.0006474587245063128
ZNF367,0.071968004,2.1092343,0.94262736913593,1.0,0.003067484662576687,0.0006474587245063128
DNM1,0.071968004,2.1714072,0.94262736913593,1.0,0.003067484662576687,0.0006474587245063128
GRIA3,0.071968004,2.2862265,0.94262736913593,1.0,0.003067484662576687,0.0006474587245063128
NPHP3-ACAD11,0.071968004,2.7053232,0.94262736913593,1.0,0.003067484662576687,0.0006474587245063128
ACTRT3,0.071968004,1.8768855,0.94262736913593,1.0,0.003067484662576687,0.0006474587245063128
TDO2,0.071968004,2.0576856,0.94262736913593,1.0,0.003067484662576687,0.0006474587245063128
ANKRD22,0.071968004,2.2353902,0.94262736913593,1.0,0.003067484662576687,0.0006474587245063128
CTSV,0.071968004,2.4113727,0.94262736913593,1.0,0.003067484662576687,0.0006474587245063128
RP11-696N14.1,0.071968004,2.51206,0.94262736913593,1.0,0.003067484662576687,0.0006474587245063128
NRARP,0.071968004,2.192853,0.94262736913593,1.0,0.003067484662576687,0.0006474587245063128
CHODL,0.071968004,2.2239785,0.94262736913593,1.0,0.003067484662576687,0.0006474587245063128
LRRC4,0.071968004,2.2876995,0.94262736913593,1.0,0.003067484662576687,0.0006474587245063128
RP11-803D5.4,0.071968004,2.2927907,0.94262736913593,1.0,0.003067484662576687,0.0006474587245063128
RP11-685N10.1,0.071968004,2.3209684,0.94262736913593,1.0,0.003067484662576687,0.0006474587245063128
LINC01485,0.071968004,2.3242009,0.94262736913593,1.0,0.003067484662576687,0.0006474587245063128
TRAV8-2,0.071968004,2.064332,0.94262736913593,1.0,0.003067484662576687,0.0006474587245063128
APLP1,0.071968004,2.0605052,0.94262736913593,1.0,0.003067484662576687,0.0006474587245063128
YPEL4,0.071968004,2.1923904,0.94262736913593,1.0,0.003067484662576687,0.0006474587245063128
APC2,0.071968004,2.1583686,0.94262736913593,1.0,0.003067484662576687,0.0006474587245063128
TRAV36DV7,0.071968004,2.1793597,0.94262736913593,1.0,0.003067484662576687,0.0006474587245063128
AC017002.1,0.071968004,1.9963628,0.94262736913593,1.0,0.003067484662576687,0.0006474587245063128
RP11-390K5.3,0.071968004,2.2638078,0.94262736913593,1.0,0.003067484662576687,0.0006474587245063128
CTD-2547L16.1,0.071968004,2.2212198,0.94262736913593,1.0,0.003067484662576687,0.0006474587245063128
FAM214B,0.07193848,0.5322672,0.9426508708627608,1.0,0.009202453987730062,0.006798316607316284
ASIC3,0.07190894,1.8437548,0.9426743726395197,1.0,0.003067484662576687,0.0006474587245063128
RP5-1024G6.2,0.07190894,1.6935154,0.9426743726395197,1.0,0.003067484662576687,0.0006474587245063128
KLHL6-AS1,0.07190894,1.8538685,0.9426743726395197,1.0,0.003067484662576687,0.0006474587245063128
PTPRM,0.07190894,1.3918816,0.9426743726395197,1.0,0.003067484662576687,0.0006474587245063128
CYS1,0.07190894,2.0148258,0.9426743726395197,1.0,0.003067484662576687,0.0006474587245063128
SCD5,0.07190894,1.900163,0.9426743726395197,1.0,0.003067484662576687,0.0006474587245063128
VWA7,0.07190894,1.7514732,0.9426743726395197,1.0,0.003067484662576687,0.0006474587245063128
RP4-794H19.1,0.07190894,1.9033906,0.9426743726395197,1.0,0.003067484662576687,0.0006474587245063128
PCSK4,0.07190894,1.4736404,0.9426743726395197,1.0,0.003067484662576687,0.0006474587245063128
SMPDL3B,0.07190894,1.5046952,0.9426743726395197,1.0,0.003067484662576687,0.0006474587245063128
DPT,0.07190894,2.1327982,0.9426743726395197,1.0,0.003067484662576687,0.0006474587245063128
TNFRSF10D,0.07190894,1.3993596,0.9426743726395197,1.0,0.003067484662576687,0.0006474587245063128
RAD54L,0.07190894,2.183866,0.9426743726395197,1.0,0.003067484662576687,0.0006474587245063128
TNFAIP6,0.07190894,1.229179,0.9426743726395197,1.0,0.003067484662576687,0.0006474587245063128
TNFRSF8,0.07190894,1.8658808,0.9426743726395197,1.0,0.003067484662576687,0.0006474587245063128
KLLN,0.07190894,1.1773164,0.9426743726395197,1.0,0.003067484662576687,0.0006474587245063128
RAPGEF3,0.07190894,1.6699262,0.9426743726395197,1.0,0.003067484662576687,0.0006474587245063128
ITGB1BP2,0.07190894,2.1155033,0.9426743726395197,1.0,0.003067484662576687,0.0006474587245063128
RP5-991G20.1,0.07190894,1.8118635,0.9426743726395197,1.0,0.003067484662576687,0.0006474587245063128
C8orf48,0.07190894,1.829977,0.9426743726395197,1.0,0.003067484662576687,0.0006474587245063128
ATP10A,0.07190894,2.1754234,0.9426743726395197,1.0,0.003067484662576687,0.0006474587245063128
AC011747.4,0.07190894,2.0848591,0.9426743726395197,1.0,0.003067484662576687,0.0006474587245063128
DLG4,0.07190894,2.0462549,0.9426743726395197,1.0,0.003067484662576687,0.0006474587245063128
FAM106A,0.07190894,0.96898574,0.9426743726395197,1.0,0.003067484662576687,0.0006474587245063128
MTRNR2L4,0.07190894,2.0563242,0.9426743726395197,1.0,0.003067484662576687,0.0006474587245063128
EDARADD,0.07190894,1.8067787,0.9426743726395197,1.0,0.003067484662576687,0.0006474587245063128
EFHD1,0.07190894,1.049252,0.9426743726395197,1.0,0.003067484662576687,0.0006474587245063128
C17orf50,0.07190894,1.9102724,0.9426743726395197,1.0,0.003067484662576687,0.0006474587245063128
STARD13,0.07190894,1.5724636,0.9426743726395197,1.0,0.003067484662576687,0.0006474587245063128
SPIRE1,0.07190894,1.6257184,0.9426743726395197,1.0,0.003067484662576687,0.0006474587245063128
ADGRG1,0.07190894,1.9342512,0.9426743726395197,1.0,0.003067484662576687,0.0006474587245063128
MCF2L-AS1,0.07190894,1.3543394,0.9426743726395197,1.0,0.003067484662576687,0.0006474587245063128
GS1-166A23.2,0.07190894,2.0818143,0.9426743726395197,1.0,0.003067484662576687,0.0006474587245063128
PLVAP,0.07190894,1.8624072,0.9426743726395197,1.0,0.003067484662576687,0.0006474587245063128
CSF3R,0.07190894,1.806832,0.9426743726395197,1.0,0.003067484662576687,0.0006474587245063128
MFAP4,0.07190894,2.1873853,0.9426743726395197,1.0,0.003067484662576687,0.0006474587245063128
NPAS2,0.07190894,1.5085683,0.9426743726395197,1.0,0.003067484662576687,0.0006474587245063128
HHIP,0.07190894,1.640363,0.9426743726395197,1.0,0.003067484662576687,0.0006474587245063128
GNAL,0.07190894,1.8116386,0.9426743726395197,1.0,0.003067484662576687,0.0006474587245063128
RP11-259K5.2,0.07190894,2.0373487,0.9426743726395197,1.0,0.003067484662576687,0.0006474587245063128
RP11-20I23.8,0.07190894,2.1548061,0.9426743726395197,1.0,0.003067484662576687,0.0006474587245063128
NMU,0.07190894,1.6976933,0.9426743726395197,1.0,0.003067484662576687,0.0006474587245063128
POMK,0.07190894,1.2274551,0.9426743726395197,1.0,0.003067484662576687,0.0006474587245063128
RP11-297K8.2,0.07190894,1.8276447,0.9426743726395197,1.0,0.003067484662576687,0.0006474587245063128
WNT10B,0.07190894,1.669338,0.9426743726395197,1.0,0.003067484662576687,0.0006474587245063128
RP11-324E6.10,0.07190894,1.748383,0.9426743726395197,1.0,0.003067484662576687,0.0006474587245063128
SYDE2,0.07190894,1.3739434,0.9426743726395197,1.0,0.003067484662576687,0.0006474587245063128
HAMP,0.07190894,1.3902013,0.9426743726395197,1.0,0.003067484662576687,0.0006474587245063128
RP1-153P14.5,0.07190894,1.416091,0.9426743726395197,1.0,0.003067484662576687,0.0006474587245063128
ROBO2,0.07190894,1.9765971,0.9426743726395197,1.0,0.003067484662576687,0.0006474587245063128
RP11-102M11.2,0.07190894,2.0115838,0.9426743726395197,1.0,0.003067484662576687,0.0006474587245063128
RP1-151F17.1,0.07190894,1.3089092,0.9426743726395197,1.0,0.003067484662576687,0.0006474587245063128
RP11-1105G2.3,0.07190894,2.1371827,0.9426743726395197,1.0,0.003067484662576687,0.0006474587245063128
MADCAM1,0.07190894,1.1834792,0.9426743726395197,1.0,0.003067484662576687,0.0006474587245063128
IL17C,0.07190894,1.4283936,0.9426743726395197,1.0,0.003067484662576687,0.0006474587245063128
RP11-72I8.1,0.07190894,2.1003015,0.9426743726395197,1.0,0.003067484662576687,0.0006474587245063128
LINC01146,0.07190894,1.9432213,0.9426743726395197,1.0,0.003067484662576687,0.0006474587245063128
VIPR2,0.07190894,1.8046368,0.9426743726395197,1.0,0.003067484662576687,0.0006474587245063128
RP11-669C19.1,0.07190894,1.7582363,0.9426743726395197,1.0,0.003067484662576687,0.0006474587245063128
LINC01483,0.07190894,2.0696933,0.9426743726395197,1.0,0.003067484662576687,0.0006474587245063128
RP11-789C2.1,0.07190894,2.106944,0.9426743726395197,1.0,0.003067484662576687,0.0006474587245063128
LRFN1,0.07190894,1.5890832,0.9426743726395197,1.0,0.003067484662576687,0.0006474587245063128
IGHV3-53,0.07190894,1.6639699,0.9426743726395197,1.0,0.003067484662576687,0.0006474587245063128
CHST6,0.07190894,1.2191842,0.9426743726395197,1.0,0.003067484662576687,0.0006474587245063128
HSD17B13,0.07190894,1.8782899,0.9426743726395197,1.0,0.003067484662576687,0.0006474587245063128
LONRF3,0.07190894,1.9135759,0.9426743726395197,1.0,0.003067484662576687,0.0006474587245063128
TREML1,0.07190894,1.0133905,0.9426743726395197,1.0,0.003067484662576687,0.0006474587245063128
CFAP57,0.07190894,1.3935025,0.9426743726395197,1.0,0.003067484662576687,0.0006474587245063128
DBNDD2,0.07190894,1.772652,0.9426743726395197,1.0,0.003067484662576687,0.0006474587245063128
AP000866.1,0.07190894,1.4447584,0.9426743726395197,1.0,0.003067484662576687,0.0006474587245063128
RP11-51J9.6,0.07190894,1.8041719,0.9426743726395197,1.0,0.003067484662576687,0.0006474587245063128
CFAP73,0.07190894,2.0455227,0.9426743726395197,1.0,0.003067484662576687,0.0006474587245063128
IGF2BP2,0.07190894,2.1014357,0.9426743726395197,1.0,0.003067484662576687,0.0006474587245063128
CTD-3126B10.1,0.07190894,1.8660064,0.9426743726395197,1.0,0.003067484662576687,0.0006474587245063128
TMEM200A,0.07190894,1.7139283,0.9426743726395197,1.0,0.003067484662576687,0.0006474587245063128
RP11-330A16.1,0.07190894,1.7535918,0.9426743726395197,1.0,0.003067484662576687,0.0006474587245063128
RP11-275I4.1,0.07190894,1.2311304,0.9426743726395197,1.0,0.003067484662576687,0.0006474587245063128
RP11-552D8.1,0.07190894,1.4746072,0.9426743726395197,1.0,0.003067484662576687,0.0006474587245063128
TDRD15,0.07190894,1.9122722,0.9426743726395197,1.0,0.003067484662576687,0.0006474587245063128
RP11-433J8.1,0.07190894,1.3806,0.9426743726395197,1.0,0.003067484662576687,0.0006474587245063128
PLA1A,0.07190894,1.6852143,0.9426743726395197,1.0,0.003067484662576687,0.0006474587245063128
HIST1H2AB,0.07190894,1.6992646,0.9426743726395197,1.0,0.003067484662576687,0.0006474587245063128
RP11-486L19.2,0.07190894,1.86876,0.9426743726395197,1.0,0.003067484662576687,0.0006474587245063128
SDS,0.07190894,1.9484988,0.9426743726395197,1.0,0.003067484662576687,0.0006474587245063128
HIST1H2AI,0.07190894,1.81837,0.9426743726395197,1.0,0.003067484662576687,0.0006474587245063128
RP11-493L12.5,0.07190894,2.071672,0.9426743726395197,1.0,0.003067484662576687,0.0006474587245063128
CES5A,0.07190894,1.805793,0.9426743726395197,1.0,0.003067484662576687,0.0006474587245063128
LINC01135,0.07190894,1.6049399,0.9426743726395197,1.0,0.003067484662576687,0.0006474587245063128
DENND6A-AS1,0.07190894,1.4093592,0.9426743726395197,1.0,0.003067484662576687,0.0006474587245063128
SIPA1L2,0.07190894,1.1821712,0.9426743726395197,1.0,0.003067484662576687,0.0006474587245063128
KIF1A,0.07190894,2.037137,0.9426743726395197,1.0,0.003067484662576687,0.0006474587245063128
PTPN3,0.07190894,1.7290349,0.9426743726395197,1.0,0.003067484662576687,0.0006474587245063128
UBXN10-AS1,0.07190894,1.8506399,0.9426743726395197,1.0,0.003067484662576687,0.0006474587245063128
AMPD1,0.07190894,1.7567949,0.9426743726395197,1.0,0.003067484662576687,0.0006474587245063128
FBN1,0.07190894,0.88122773,0.9426743726395197,1.0,0.003067484662576687,0.0006474587245063128
AL122127.25,0.07190894,1.4541324,0.9426743726395197,1.0,0.003067484662576687,0.0006474587245063128
RP11-423H2.3,0.07190894,0.51446897,0.9426743726395197,1.0,0.003067484662576687,0.0006474587245063128
ZNF416,0.07187941,0.61023307,0.9426978744661862,1.0,0.009202453987730062,0.006798316607316284
FCHSD1,0.07182035,0.094467275,0.9427448782691612,1.0,0.024539877300613498,0.022013596633214633
DNAJB4,0.07182035,-0.2210316,0.9427448782691612,1.0,0.03374233128834356,0.030754289414049854
PLCL2,0.071790814,0.25131392,0.9427683802454287,1.0,0.027607361963190184,0.025250890255746197
MAPK7,0.07173175,0.38798714,0.942815384347422,1.0,0.015337423312883436,0.012949174490126255
GAB1,0.0715841,0.47000566,0.942932895473293,1.0,0.009202453987730062,0.006798316607316284
DNAJC5B,0.071554564,0.22648598,0.942956397847599,1.0,0.015337423312883436,0.012949174490126255
C10orf2,0.071554564,0.31978446,0.942956397847599,1.0,0.015337423312883436,0.012949174490126255
CCRL2,0.07152504,0.37257332,0.9429799002715682,1.0,0.009202453987730062,0.006798316607316284
TOMM70A,0.07137738,-0.04654236,0.9430974131356463,1.0,0.03374233128834356,0.03107801877630301
TMOD1,0.07128879,0.55309284,0.9431679214487448,1.0,0.009202453987730062,0.006798316607316284
CHST11,0.07117066,0.005362385,0.9432619332254946,1.0,0.0736196319018405,0.07057300097118809
TNR,0.07081628,0.28389436,0.943543973292727,1.0,0.009202453987730062,0.006798316607316284
RCN1,0.07078675,0.20393726,0.9435674769516451,1.0,0.015337423312883436,0.012949174490126255
TWSG1,0.07075722,0.043467555,0.9435909806596962,1.0,0.009202453987730062,0.006798316607316284
INTS2,0.07075722,0.22766666,0.9435909806596962,1.0,0.009202453987730062,0.006798316607316284
NFIX,0.07075722,0.13704824,0.9435909806596962,1.0,0.009202453987730062,0.006798316607316284
GRSF1,0.07075722,-0.0864471,0.9435909806596962,1.0,0.08282208588957055,0.07866623502751699
RNF113A,0.07069816,0.12804753,0.943637988223115,1.0,0.08895705521472393,0.08708319844609906
TUBGCP5,0.07066862,0.21132128,0.9436614920784421,1.0,0.015337423312883436,0.012949174490126255
SNRPD2,0.07060956,-0.050759867,0.9437084999362296,1.0,0.6349693251533742,0.6804791194561347
C1orf56,0.07060956,0.13772103,0.9437084999362296,1.0,0.1165644171779141,0.11524765296212366
LSP1,0.07052097,-0.024891458,0.9437790120904385,1.0,0.549079754601227,0.579799287795403
HOMER3,0.07046191,0.16113424,0.9438260204380248,1.0,0.009202453987730062,0.006798316607316284
ERLIN2,0.07043237,0.21574773,0.9438495246851909,1.0,0.015337423312883436,0.012949174490126255
EXOC2,0.070402846,-0.35928193,0.943873028981245,1.0,0.024539877300613498,0.021689867270961477
MTSS1,0.07037331,0.13962747,0.9438965333261669,1.0,0.08282208588957055,0.08157979928779541
MRI1,0.07034378,0.18220098,0.943920037719936,1.0,0.03067484662576687,0.02848818387827776
PFKFB2,0.07028472,-0.011780052,0.9439670466539346,1.0,0.009202453987730062,0.006798316607316284
RP11-126K1.6,0.070225656,0.12871493,0.9440140557830776,1.0,0.02147239263803681,0.019100032372936226
USP28,0.07013706,0.18667713,0.944084569842331,1.0,0.027607361963190184,0.025250890255746197
NAIP,0.07013706,0.23654655,0.944084569842331,1.0,0.015337423312883436,0.012949174490126255
FAM50B,0.07010753,0.22069424,0.9441080746261443,1.0,0.02147239263803681,0.019100032372936226
UVSSA,0.069989406,-0.10816296,0.9442020942478304,1.0,0.009202453987730062,0.006798316607316284
INTS3,0.069753155,0.16025272,0.9443901358218393,1.0,0.02147239263803681,0.019100032372936226
XPR1,0.06966456,0.1311516,0.944460652211566,1.0,0.015337423312883436,0.012949174490126255
DHRS1,0.069635026,0.02166745,0.944484157771551,1.0,0.06134969325153374,0.05891874393007446
ASL,0.069635026,0.021563843,0.944484157771551,1.0,0.03067484662576687,0.028164454516024603
TPD52L2,0.069339715,0.003955795,0.9447192160265879,1.0,0.06748466257668712,0.06474587245063128
PRDM1,0.06913299,0.014899633,0.944883759670261,1.0,0.015337423312883436,0.012949174490126255
MAPK8IP3,0.069103464,0.39850026,0.9449072660971967,1.0,0.018404907975460124,0.01618646811265782
ZNF714,0.06886721,0.08950712,0.945095319237893,1.0,0.02147239263803681,0.019100032372936226
DHRSX,0.068808146,0.23772772,0.9451423330015442,1.0,0.03987730061349693,0.03787633538361929
CENPM,0.06877862,0.17434672,0.945165839955029,1.0,0.0736196319018405,0.07283910650696018
PCYT2,0.06854236,0.06367934,0.9453538973000392,1.0,0.02147239263803681,0.019100032372936226
FAM193A,0.068453774,0.24406548,0.9454244195900896,1.0,0.024539877300613498,0.02233732599546779
PIN4,0.06830611,0.1092057,0.9455419576903265,1.0,0.11042944785276074,0.10877306571706054
TNFSF12,0.068099394,0.18282323,0.9457065130216937,1.0,0.046012269938650305,0.04370346390417611
ALKBH7,0.06804033,0.056468748,0.9457535292564493,1.0,0.24539877300613497,0.24732923276141147
AC058791.1,0.067981265,0.34791362,0.9458005456801472,1.0,0.018404907975460124,0.01618646811265782
CXCL8,0.067922205,0.354426,0.9458475622926239,1.0,0.049079754601226995,0.04758821625121398
F8A1,0.06783361,0.16498765,0.9459180875649426,1.0,0.08588957055214724,0.08514082227258012
ZNF654,0.06783361,-0.22657736,0.9459180875649426,1.0,0.015337423312883436,0.012949174490126255
ACADM,0.06765642,0.0031340187,0.9460591393805321,1.0,0.12576687116564417,0.12204596956943994
CRYL1,0.06765642,0.14881903,0.9460591393805321,1.0,0.027607361963190184,0.025250890255746197
BZRAP1,0.06762689,1.3084699,0.9460826481809786,1.0,0.006134969325153374,0.0038847523470378763
RP11-798G7.6,0.06762689,1.1349318,0.9460826481809786,1.0,0.006134969325153374,0.0038847523470378763
PAM,0.067567825,1.0762314,0.946129665922701,1.0,0.006134969325153374,0.0038847523470378763
ERCC4,0.067567825,-0.008287737,0.946129665922701,1.0,0.02147239263803681,0.019100032372936226
INSL3,0.067567825,1.2403792,0.946129665922701,1.0,0.006134969325153374,0.0038847523470378763
BBOF1,0.067508765,1.3231667,0.9461766838520594,1.0,0.006134969325153374,0.0038847523470378763
RP11-820I16.4,0.06739064,0.8840731,0.9462707202730317,1.0,0.006134969325153374,0.0038847523470378763
CTD-2302E22.4,0.06739064,0.89070874,0.9462707202730317,1.0,0.006134969325153374,0.0038847523470378763
ZNF250,0.06739064,0.47848776,0.9462707202730317,1.0,0.012269938650306749,0.010035610229847848
CLEC10A,0.067331575,1.3001257,0.946317738764319,1.0,0.006134969325153374,0.0038847523470378763
AC073072.5,0.067331575,0.8827489,0.946317738764319,1.0,0.006134969325153374,0.0038847523470378763
FCGR2A,0.067331575,0.32807857,0.946317738764319,1.0,0.018404907975460124,0.01618646811265782
ZNF841,0.067331575,0.8910497,0.946317738764319,1.0,0.006134969325153374,0.0038847523470378763
SLC30A1,0.06730205,-0.3043237,0.9463412480800916,1.0,0.015337423312883436,0.012949174490126255
TTC26,0.067272514,0.78059137,0.9463647574425894,1.0,0.006134969325153374,0.0038847523470378763
DYNC2H1,0.067272514,0.8959064,0.9463647574425894,1.0,0.006134969325153374,0.0038847523470378763
RWDD3,0.06721345,0.8762053,0.9464117763076796,1.0,0.006134969325153374,0.0038847523470378763
ZWINT,0.06715439,0.856322,0.9464587953594262,1.0,0.006134969325153374,0.0038847523470378763
C3orf18,0.0669772,0.7111954,0.9465998536329725,1.0,0.006134969325153374,0.0038847523470378763
LINC01597,0.0669772,0.7407972,0.9465998536329725,1.0,0.006134969325153374,0.0038847523470378763
PLXNB2,0.066918135,0.45937303,0.9466468734297123,1.0,0.012269938650306749,0.010035610229847848
MBLAC2,0.066859074,0.5739132,0.9466938934122923,1.0,0.006134969325153374,0.0038847523470378763
AC096772.6,0.06680001,0.59283125,0.946740913580549,1.0,0.006134969325153374,0.0038847523470378763
FNIP2,0.06680001,0.4789852,0.946740913580549,1.0,0.006134969325153374,0.0038847523470378763
RHOD,0.06680001,0.5681232,0.946740913580549,1.0,0.006134969325153374,0.0038847523470378763
ZNF217,0.06674095,-0.059478786,0.9467879339343193,1.0,0.02147239263803681,0.019100032372936226
GALNTL6,0.066681884,0.52883136,0.9468349544734398,1.0,0.006134969325153374,0.0038847523470378763
RXRB,0.06665236,0.15080404,0.9468584648124553,1.0,0.049079754601226995,0.04726448688896083
AURKB,0.06662282,0.40921572,0.9468819751977471,1.0,0.006134969325153374,0.0038847523470378763
LINC01465,0.06662282,0.3690236,0.9468819751977471,1.0,0.006134969325153374,0.0038847523470378763
AC104655.3,0.06662282,0.28967986,0.9468819751977471,1.0,0.006134969325153374,0.0038847523470378763
PLXND1,0.06656376,0.23111022,0.946928996107078,1.0,0.006134969325153374,0.0038847523470378763
SIK3,0.06656376,-0.027529104,0.946928996107078,1.0,0.03987730061349693,0.03722887665911298
ADCK1,0.06656376,0.37383714,0.946928996107078,1.0,0.006134969325153374,0.0038847523470378763
YIPF5,0.06653423,0.04964696,0.9469525066310763,1.0,0.0705521472392638,0.06798316607316283
RP11-545I5.3,0.0665047,0.33645248,0.9469760172012693,1.0,0.006134969325153374,0.0038847523470378763
NACC1,0.066445634,0.28766993,0.9470230384801577,1.0,0.024539877300613498,0.02233732599546779
ZKSCAN4,0.06638657,0.25445458,0.9470700599435796,1.0,0.006134969325153374,0.0038847523470378763
ZNF625,0.06632751,0.08371413,0.947117081591372,1.0,0.006134969325153374,0.0038847523470378763
ZNF282,0.06632751,0.22952917,0.947117081591372,1.0,0.006134969325153374,0.0038847523470378763
ACO1,0.066268444,0.27134472,0.9471641034233714,1.0,0.018404907975460124,0.01618646811265782
AOAH,0.066268444,0.11500572,0.9471641034233714,1.0,0.006134969325153374,0.0038847523470378763
SRGAP1,0.066268444,0.2991912,0.9471641034233714,1.0,0.012269938650306749,0.010035610229847848
C10orf35,0.06620938,-0.17464499,0.9472111254394147,1.0,0.006134969325153374,0.0038847523470378763
RTN4IP1,0.06615032,0.058139525,0.9472581476393384,1.0,0.02147239263803681,0.019100032372936226
